"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"1967","7.477012000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1968","7.478225000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=106318 Ack=1558441 Win=64240 Len=0"
"1969","7.478226000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1970","7.478226000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1558441 Ack=106861 Win=64240 Len=0"
"1971","7.478226000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1972","7.478227000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1973","7.478227000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=106861 Ack=1561361 Win=64240 Len=0"
"1974","7.478227000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1975","7.478228000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1976","7.478228000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1977","7.478229000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1978","7.478880000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1979","7.478881000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1980","7.478881000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1981","7.478882000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=106861 Ack=1571581 Win=64240 Len=0"
"1982","7.478882000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1983","7.478883000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=106861 Ack=1573041 Win=64240 Len=0"
"1984","7.478883000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1985","7.478883000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1986","7.478883000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1987","7.478884000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1988","7.478904000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1989","7.478904000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1990","7.478904000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1991","7.478905000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1992","7.478905000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1993","7.478906000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1994","7.478906000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=106861 Ack=1587641 Win=64240 Len=0"
"1995","7.478907000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1996","7.478907000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1587641 Ack=107404 Win=64240 Len=0"
"1997","7.478907000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1998","7.478914000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1587641 Ack=107947 Win=64240 Len=0"
"1999","7.481401000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2000","7.481401000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2001","7.481402000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2002","7.481402000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2003","7.481402000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2004","7.481403000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2005","7.481403000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2006","7.481403000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2007","7.481404000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2008","7.481404000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2009","7.481422000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2010","7.481422000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2011","7.481423000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2012","7.481423000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","871","Application Data"
"2013","7.481423000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1605978 Ack=108490 Win=64240 Len=0"
"2014","7.481424000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=108490 Ack=1605978 Win=64240 Len=0"
"2015","7.481424000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2016","7.481424000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1605978 Ack=109033 Win=64240 Len=0"
"2017","7.482348000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"2018","7.482348000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1605978 Ack=110090 Win=64240 Len=0"
"2023","7.519711000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"2024","7.519712000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1605978 Ack=111147 Win=64240 Len=0"
"2025","7.580538000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1140","Application Data, Application Data"
"2026","7.595884000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=111147 Ack=1607064 Win=63154 Len=0"
"2027","7.600894000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data, Application Data"
"2028","7.607593000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"2029","7.607594000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","165","Application Data"
"2030","7.607595000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1608524 Ack=112607 Win=64240 Len=0"
"2031","7.607595000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1608524 Ack=112718 Win=64240 Len=0"
"2032","7.610700000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2033","7.610730000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2034","7.610891000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=112718 Ack=1611444 Win=64240 Len=0"
"2035","7.611287000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2036","7.611288000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2037","7.611603000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=112718 Ack=1614364 Win=64240 Len=0"
"2042","7.699102000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2043","7.699103000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2044","7.699103000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2045","7.701501000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=112718 Ack=1618744 Win=64240 Len=0"
"2046","7.709623000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2047","7.709624000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2048","7.709624000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2049","7.709625000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2050","7.709625000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2051","7.709626000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2052","7.711472000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=112718 Ack=1627504 Win=64240 Len=0"
"2057","7.797282000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2058","7.797283000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2059","7.797284000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2060","7.797285000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2061","7.798129000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=112718 Ack=1633344 Win=64240 Len=0"
"2062","7.798129000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"2063","7.798130000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1633344 Ack=113775 Win=64240 Len=0"
"2064","7.807705000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2065","7.807706000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2066","7.807707000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2067","7.807708000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2068","7.807708000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2069","7.807708000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2070","7.807709000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2071","7.808792000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=113775 Ack=1643564 Win=64240 Len=0"
"2076","7.897271000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2077","7.897272000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2078","7.897272000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2079","7.897274000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2080","7.897274000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2081","7.897693000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=113775 Ack=1650864 Win=64240 Len=0"
"2082","7.907794000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2083","7.907876000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2084","7.907876000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2085","7.907886000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2086","7.907886000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2087","7.907887000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2088","7.907887000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2089","7.908897000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=113775 Ack=1661084 Win=64240 Len=0"
"2090","7.909401000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2091","7.909401000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1661084 Ack=114318 Win=64240 Len=0"
"2096","7.956089000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2097","7.956090000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2098","7.956323000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=114318 Ack=1664004 Win=64240 Len=0"
"2099","7.995348000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2100","7.995350000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2101","7.995350000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2102","7.995350000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2103","7.995351000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2104","7.995351000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2105","7.995867000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=114318 Ack=1672764 Win=64240 Len=0"
"2106","8.005863000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2107","8.005863000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2108","8.005864000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2109","8.005865000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2110","8.006231000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=114318 Ack=1678604 Win=64240 Len=0"
"2111","8.006325000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2112","8.006325000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2113","8.006326000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2114","8.006326000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2115","8.006326000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2116","8.006830000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=114318 Ack=1685904 Win=64240 Len=0"
"2117","8.006830000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2118","8.006831000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1685904 Ack=114861 Win=64240 Len=0"
"2123","8.055652000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2124","8.055653000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2125","8.055653000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2126","8.055986000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=114861 Ack=1690284 Win=64240 Len=0"
"2127","8.056308000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2128","8.056309000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1690284 Ack=115404 Win=64240 Len=0"
"2129","8.093433000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2130","8.093435000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2131","8.093436000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2132","8.093438000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2133","8.093438000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2134","8.093439000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2135","8.093440000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2136","8.093440000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2137","8.094134000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=115404 Ack=1701964 Win=64240 Len=0"
"2138","8.096462000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2139","8.096463000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1701964 Ack=115947 Win=64240 Len=0"
"2140","8.102314000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"2141","8.102315000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1701964 Ack=117004 Win=64240 Len=0"
"2142","8.103920000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2143","8.103921000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2144","8.103921000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2145","8.103922000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2146","8.103922000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2147","8.104784000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=117004 Ack=1709264 Win=64240 Len=0"
"2148","8.104785000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2149","8.104785000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1477","Application Data"
"2150","8.104795000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=117004 Ack=1712147 Win=64240 Len=0"
"2151","8.112302000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2152","8.112302000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1712147 Ack=117547 Win=64240 Len=0"
"2153","8.112632000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2154","8.112633000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1712147 Ack=118090 Win=64240 Len=0"
"2163","8.256599000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"2164","8.257985000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2165","8.258265000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=118090 Ack=1714150 Win=64240 Len=0"
"2166","8.258471000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2167","8.263703000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2168","8.263704000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2169","8.263704000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2170","8.263705000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=118090 Ack=1719990 Win=64240 Len=0"
"2171","8.267136000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2172","8.267489000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2173","8.267489000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2174","8.267696000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=118090 Ack=1724370 Win=64240 Len=0"
"2175","8.270550000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2176","8.270551000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2177","8.270551000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2178","8.271359000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=118090 Ack=1728750 Win=64240 Len=0"
"2179","8.271359000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2180","8.271360000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1728750 Ack=118633 Win=64240 Len=0"
"2185","8.355849000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","732","Application Data"
"2186","8.359964000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2187","8.359965000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1729428 Ack=119176 Win=64240 Len=0"
"2188","8.376207000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data, Application Data"
"2189","8.376208000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2190","8.376555000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=119176 Ack=1732348 Win=64240 Len=0"
"2191","8.386409000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2192","8.386411000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2193","8.386668000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=119176 Ack=1735268 Win=64240 Len=0"
"2194","8.386758000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2195","8.390310000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2196","8.390852000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=119176 Ack=1738188 Win=64240 Len=0"
"2197","8.390852000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2198","8.390852000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2199","8.390852000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1739648 Ack=119719 Win=64240 Len=0"
"2200","8.390943000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2201","8.391142000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=119719 Ack=1741108 Win=64240 Len=0"
"2206","8.474802000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","913","Application Data"
"2207","8.486991000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=119719 Ack=1741967 Win=63381 Len=0"
"2216","8.623274000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1140","Application Data, Application Data"
"2217","8.643279000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=119719 Ack=1743053 Win=64240 Len=0"
"2278","10.168909000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2279","10.168910000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1743053 Ack=120262 Win=64240 Len=0"
"2280","10.169030000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2281","10.169030000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1743053 Ack=120805 Win=64240 Len=0"
"2282","10.169592000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"2283","10.169593000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1743053 Ack=121862 Win=64240 Len=0"
"2284","10.175093000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2285","10.175094000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1743053 Ack=122405 Win=64240 Len=0"
"2290","10.315872000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"2291","10.328936000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2292","10.328938000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2293","10.329311000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=122405 Ack=1746516 Win=64240 Len=0"
"2294","10.333053000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2299","10.346312000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=122405 Ack=1747976 Win=64240 Len=0"
"2300","10.383313000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2301","10.383313000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2302","10.383315000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2303","10.383672000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=122405 Ack=1752356 Win=64240 Len=0"
"2304","10.388616000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2305","10.388617000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2306","10.388627000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2307","10.392810000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=122405 Ack=1756736 Win=64240 Len=0"
"2308","10.392811000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2309","10.392882000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1756736 Ack=122948 Win=64240 Len=0"
"2310","10.393727000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2311","10.393728000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1756736 Ack=123491 Win=64240 Len=0"
"2312","10.427263000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2313","10.427264000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2314","10.427264000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2315","10.427265000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2316","10.427832000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=123491 Ack=1762576 Win=64240 Len=0"
"2317","10.430508000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2318","10.430509000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2319","10.431077000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=123491 Ack=1765496 Win=64240 Len=0"
"2320","10.431077000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2321","10.431077000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1765496 Ack=124034 Win=64240 Len=0"
"2326","10.481373000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2327","10.481375000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
