"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"5639","28.834131000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5640","28.834144000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5641","28.834243000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191271 Ack=3033005 Win=64240 Len=0"
"5642","28.834271000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5643","28.843961000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191271 Ack=3034465 Win=64240 Len=0"
"5644","28.845640000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5645","28.845905000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5646","28.845947000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191271 Ack=3037385 Win=64240 Len=0"
"5647","28.845969000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5648","28.855948000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191271 Ack=3038845 Win=64240 Len=0"
"5653","28.915839000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5654","28.915854000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5655","28.916052000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191271 Ack=3041765 Win=64240 Len=0"
"5656","28.923476000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5657","28.923668000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5658","28.923675000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5659","28.923680000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5660","28.923684000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5661","28.923688000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5662","28.923721000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5663","28.923725000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5664","28.923809000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191271 Ack=3053445 Win=64240 Len=0"
"5665","28.924140000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5666","28.924180000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3053445 Ack=191814 Win=64240 Len=0"
"5667","28.932095000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5668","28.932109000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5669","28.932214000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191814 Ack=3056365 Win=64240 Len=0"
"5670","28.943671000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5671","28.943685000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5672","28.943788000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191814 Ack=3059285 Win=64240 Len=0"
"5673","28.943804000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5674","28.943822000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5675","28.943902000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191814 Ack=3062205 Win=64240 Len=0"
"5680","29.013769000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5681","29.013784000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5682","29.013912000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191814 Ack=3065125 Win=64240 Len=0"
"5683","29.021833000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5684","29.021866000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5685","29.021871000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5686","29.021875000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5687","29.021879000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5688","29.021933000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5689","29.021941000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5690","29.022070000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191814 Ack=3075345 Win=64240 Len=0"
"5691","29.022135000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5692","29.022196000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=191814 Ack=3076805 Win=64240 Len=0"
"5693","29.022512000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5694","29.022529000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3076805 Ack=192357 Win=64240 Len=0"
"5695","29.030094000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5696","29.041740000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5697","29.041754000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5698","29.041858000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=192357 Ack=3081185 Win=64240 Len=0"
"5699","29.041951000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5700","29.041960000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5701","29.041993000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=192357 Ack=3084105 Win=64240 Len=0"
"5702","29.042165000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5703","29.042184000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3084105 Ack=192900 Win=64240 Len=0"
"5704","29.091533000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5709","29.101765000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=192900 Ack=3085565 Win=64240 Len=0"
"5710","29.111718000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5711","29.111735000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5712","29.111838000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=192900 Ack=3088485 Win=64240 Len=0"
"5713","29.120066000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5714","29.120100000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5715","29.120104000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5716","29.120109000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5717","29.120122000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5718","29.120126000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5719","29.120154000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5720","29.120158000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5721","29.120275000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=192900 Ack=3100165 Win=64240 Len=0"
"5722","29.128166000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5723","29.132833000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=192900 Ack=3101625 Win=64240 Len=0"
"5724","29.139885000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5725","29.139903000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5726","29.140023000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=192900 Ack=3104545 Win=64240 Len=0"
"5727","29.140078000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5728","29.140086000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5729","29.140126000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=192900 Ack=3107465 Win=64240 Len=0"
"5730","29.140364000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5731","29.140395000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3107465 Ack=193443 Win=64240 Len=0"
"5732","29.189465000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5737","29.200831000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=193443 Ack=3108925 Win=64240 Len=0"
"5738","29.209802000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5739","29.209817000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5740","29.209904000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=193443 Ack=3111845 Win=64240 Len=0"
"5741","29.217974000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5742","29.217996000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5743","29.218001000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5744","29.218019000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5745","29.218099000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5746","29.218107000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5747","29.218137000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=193443 Ack=3117685 Win=64240 Len=0"
"5748","29.218216000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=193443 Ack=3120605 Win=64240 Len=0"
"5749","29.218335000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5750","29.218354000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5751","29.218516000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=193443 Ack=3123525 Win=64240 Len=0"
"5752","29.219547000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5753","29.219576000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3123525 Ack=193986 Win=64240 Len=0"
"5754","29.237891000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5755","29.237905000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5756","29.238022000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=193986 Ack=3126445 Win=64240 Len=0"
"5757","29.238100000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5758","29.238110000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5759","29.238115000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5760","29.238161000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=193986 Ack=3130825 Win=64240 Len=0"
"5761","29.238656000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5762","29.238695000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3130825 Ack=194529 Win=64240 Len=0"
"5763","29.287454000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5764","29.297120000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=194529 Ack=3132285 Win=64240 Len=0"
"5769","29.307976000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5770","29.308001000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5771","29.308098000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=194529 Ack=3135205 Win=64240 Len=0"
"5772","29.316236000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5773","29.316244000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5774","29.316248000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5775","29.316332000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=194529 Ack=3139585 Win=64240 Len=0"
"5776","29.316394000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5777","29.316402000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5778","29.316411000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5779","29.316551000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=194529 Ack=3143965 Win=64240 Len=0"
"5780","29.316625000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5781","29.316643000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5782","29.316651000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5783","29.317177000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=194529 Ack=3148345 Win=64240 Len=0"
"5784","29.335818000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5785","29.335925000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5786","29.336028000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=194529 Ack=3151265 Win=64240 Len=0"
"5787","29.336087000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5788","29.336171000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5789","29.336183000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5790","29.336253000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=194529 Ack=3155645 Win=64240 Len=0"
"5791","29.336594000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5792","29.336631000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3155645 Ack=195072 Win=64240 Len=0"
"5793","29.385472000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5794","29.395332000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=195072 Ack=3157105 Win=64240 Len=0"
"5799","29.405915000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5800","29.405928000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5801","29.406035000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=195072 Ack=3160025 Win=64240 Len=0"
"5802","29.414266000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5803","29.414278000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5804","29.414401000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5805","29.414409000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5806","29.414455000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=195072 Ack=3162945 Win=64240 Len=0"
"5807","29.414471000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5808","29.414493000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5809","29.414621000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5810","29.414629000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5811","29.414633000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5812","29.414688000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=195072 Ack=3168785 Win=64240 Len=0"
"5813","29.414753000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=195072 Ack=3173165 Win=64240 Len=0"
"5814","29.415148000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5815","29.415189000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3173165 Ack=195615 Win=64240 Len=0"
"5816","29.433683000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5817","29.434146000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5818","29.434163000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5819","29.434212000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5820","29.434218000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5821","29.434307000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=195615 Ack=3180465 Win=64240 Len=0"
"5822","29.483507000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5823","29.493729000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=195615 Ack=3181925 Win=64240 Len=0"
"5828","29.503911000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5829","29.504018000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5830","29.504158000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=195615 Ack=3184845 Win=64240 Len=0"
"5831","29.504322000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5832","29.504369000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3184845 Ack=196158 Win=64240 Len=0"
"5833","29.512280000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5834","29.512312000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5835","29.512384000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5836","29.512389000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5837","29.512404000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5838","29.512408000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5839","29.512492000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196158 Ack=3193605 Win=64240 Len=0"
"5840","29.512638000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5841","29.512646000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5842","29.512774000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196158 Ack=3196525 Win=64240 Len=0"
"5843","29.531594000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5844","29.531608000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5845","29.531710000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196158 Ack=3199445 Win=64240 Len=0"
"5846","29.531897000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5847","29.531905000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5848","29.531946000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196158 Ack=3202365 Win=64240 Len=0"
"5849","29.532102000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5850","29.532180000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5851","29.532280000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196158 Ack=3205285 Win=64240 Len=0"
"5856","29.601971000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5857","29.602007000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5858","29.602142000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196158 Ack=3208205 Win=64240 Len=0"
"5859","29.602412000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5860","29.602457000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3208205 Ack=196701 Win=64240 Len=0"
"5861","29.610381000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5862","29.610402000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5863","29.610407000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5864","29.610502000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196701 Ack=3212585 Win=64240 Len=0"
"5865","29.610547000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5866","29.610553000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5867","29.610655000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5868","29.610663000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5869","29.610676000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5870","29.610681000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5871","29.610725000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196701 Ack=3215505 Win=64240 Len=0"
"5872","29.610787000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196701 Ack=3221345 Win=64240 Len=0"
"5873","29.629805000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5874","29.629828000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5875","29.629935000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5876","29.629953000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5877","29.630087000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5878","29.630151000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196701 Ack=3227185 Win=64240 Len=0"
"5879","29.630274000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5880","29.630343000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=196701 Ack=3230105 Win=64240 Len=0"
"5881","29.630546000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5882","29.630592000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3230105 Ack=197244 Win=64240 Len=0"
"5883","29.699970000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5884","29.699986000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5885","29.699991000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5886","29.700105000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=197244 Ack=3234485 Win=64240 Len=0"
"5887","29.700413000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"5888","29.700433000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=3234485 Ack=197787 Win=64240 Len=0"
"5893","29.708597000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5894","29.708611000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5895","29.708698000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5896","29.708704000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5897","29.708787000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=197787 Ack=3237405 Win=64240 Len=0"
"5898","29.708869000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5899","29.708876000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5900","29.708892000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=197787 Ack=3240325 Win=64240 Len=0"
"5901","29.708952000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5902","29.708958000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5903","29.708963000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5904","29.708977000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=197787 Ack=3243245 Win=64240 Len=0"
"5905","29.709032000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=197787 Ack=3247625 Win=64240 Len=0"
"5906","29.727799000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5907","29.727812000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5908","29.727973000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"5909","29.727983000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"5910","29.728023000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=197787 Ack=3250545 Win=64240 Len=0"
